teks,skor,label
sodap kali pun musuhnya ejet ejet semua kroco,5,positif
game sampah,1,negatif
kurangi data game,1,negatif
game drak sistem.... pantes dh ga laku lagi,1,negatif
game opo lo iki koyo itel,1,negatif
sinyal full wifi tpi menyambungkan jaringan buruk game apaa ini waoi udah top up game gak bisa di buka,1,negatif
"game nya bagus.. RAMAH lingkungan, banyak orang BAIK dan tidak TOXIC, permainannya SERU sekali dan tidak MEMBEBANI kita jadi mudah dan menyenangkan. 😊😊",5,positif
gua dapet dark sistem Mulu bjir,1,negatif
"MONNTON RUSAK, GAME GA GUNA AJG, BANYAK DARKSISTEM",1,negatif
"daritadi gw main dikasi tim yg jelek mulu,ayolah moontoon emang mau bikin gw ls ke 10 kali?dari kemarin kalah 4 kali sekarang kalah 6 kali menang sekali. emang moonton gapernah ngasi orang seneng.",1,negatif
"matchmaking jelek sekali, moontod kocak",1,negatif
"Event event terus, tapi ga mikirin palyernya yg udh mulai dikit",5,positif
perbaiki lagi dong. soal ps masih di pertandingan kn hp mati habis baterai nah kn kluar aga lama dri game ps masuk lagi loding msuk pertandingan nya lama bngt. pokonya ps kluar dari game sekitar 5 mnt aja msuk pertandingan nya lagi leg bngt susah d arahin hero sama skillnya,3,netral
pihak moonton tolong perbaiki bug frezz saat di game bug grennscren habis selasai tolong tolong di dengar,2,negatif
game tolol,1,negatif
"wifi lancar di buat ngelag, pas war di buat lag, semvak lah",1,negatif
KUNAMMM GAME RUSAKK,1,negatif
"game rusakkkkkkkk, banyak bug serverrr masa lagi main tiba tiba ngeleggggggg game cina",1,negatif
"congrats bintang 1, Gamenya gak seru saya sarankan jangan download game ini, sumpah gamenya jelek dan gak seru... Yg benar kalau montoon ngasih lawan, lawannya gak seimbang banget. Game apaan ini kok begini",1,negatif
ganguan jaringan,1,negatif
"game rusak tolol jaringan TDK stabil , ngasih menang 1 x kalah nya 3 kli kadang ngasih musuh TDK seimbang . game apaan .kaya gini rusak",5,positif
matchmaking tim yang tidak adil,1,negatif
TIDAK BAGUS game ini.... 🙅‍♂️,5,positif
game ajg capek gua naikin rank,1,negatif
game ini bagus banget tapi ada satu yang paling gw malas kalo main kenapa setiap main di rank awal nya bagus² pas udah late game terus musuh nya di base gw dengan lord kenapa game nya tiba² mendadak gk bisa di teken??,2,negatif
sumpah game najis pembagian tim kaya pembagian bansos di indo,1,negatif
kenapa ya gem ini selalu nge bug aku berkali-kali uninstall gem ni hbis tu download lagi saya ingin ini cepat di perbaiki,1,negatif
"menyenangkan, kadang bikin stress dan dapat darksistem. tpi anehnya saya tidak berhenti memainkannya ._.",4,positif
tolong hapus DS monton dan kadang sinyal ok malah patah patah geme y,2,negatif
game haram,1,negatif
mantap,5,positif
"GAME TOLOL, DIKASIH MENANG 1X KALAHNYA BERKALI KALI, MATCHMAKING KAYAK SAMPAH",1,negatif
Hoki,5,positif
saya suka. cuma....,5,positif
lain kali naik kan rank ku ke mitik,3,netral
kalo buat match making yg ngotak montod gua lu temuin ama tim bego bego kalah 25 match gak nalar nie game,2,negatif
game banyak drak sistem. gw main rank kawan pakek chou auto kalah kalo musuh pakek chou kami yg klah kalo ado hero meta dipakek kawan time auto kalah kalo musuh pakek kami yg kalah kalo gw main solo ketemu kawan trio kadang masok drafiks legend/mityc padahal gw baru epic game gk bisa di atur yg ngatur moontun. kayak mno tu bang kayak ko kalo aku main solo dapat trio terus 80% bengak kalo musuh trio mantan imo kalo trio yg gw dapat mantan mityc mawihh,1,negatif
karena aku ngekill lama temen ku monto gimana,1,negatif
dapat tim dark system,1,negatif
apalah orang toxic dibarin aja,1,negatif
kok ga bisa ngestuk di dalam game pake wifi toloy,1,negatif
bagus monton kau sangat baik dan jangan lupa daimond gratis ya naiys,5,positif
"game asik cocok buat main bersama teman, grafiknya sepadan, genre adiktif dan fight, minus di jaringan nya, terkadang suka lag saat bermain.. padahal sudah di cek aman aman saja jaringan nya",4,positif
game jelek,1,negatif
game tolol,1,negatif
dikasih darksystem terus,1,negatif
game apaan anj dark sistem mulu dpt tim,1,negatif
game anjg asik jumpa tim dark aja aku lawan nya sultan² ini game apa coba bikin sters,5,positif
keren gems nya,5,positif
GAME RUSAK,1,negatif
tim yang di dapat tidak seimbang tim musuh jago jago sedang kan tim sendiri kaya orang baru main kemarin dapet roam ga mau rotasi mid main brawl mm kalah gold susah mau main kalau kaya gini terus sama juga tolong perbaiki bug pasif benedetta,2,negatif
Game rusak game macam apa ini tim ga sesuai musuh ga sesuai anak harm,1,negatif
bisa buka kunci offline yang Al,5,positif
pas mau myitic banyak darksistem,1,negatif
MAKIN KESINI MAEN NGE LAG MULU T00LOOLL GAME BUSUKK,1,negatif
baguss makin menguji mental setelah 2016-17,5,positif
Game aneh gw udah mau legend malah dikasih kalah trs yaudah gw hapus aja ni game,2,negatif
"game aneh,bug tu benerin,wifi gua bagus mlh di bilang kgk stabil,+kgk bisa Klik ""masuk"" buat match,Perbaiki!!! meresahkan kredit skor gua Turunn!!!",1,negatif
"Game nya sangat seru, tapi banyak tim saya yang toxic tolong monton beri mereka anggaran permainan\bahasa",1,negatif
bagus sumpah seru banget Cok benaran gak bohong,5,positif
"F R A N K - hati"" sering menjebak orang di custom",1,negatif
𝙣𝙖𝙝 𝙜𝙞𝙩𝙪 𝙙𝙤𝙣𝙜 𝙢𝙪𝙣𝙩𝙪𝙣 𝙙𝙖𝙥𝙖𝙩 𝙩𝙞𝙢 𝙮𝙖𝙣𝙜 𝙗𝙚𝙣𝙚𝙧,5,positif
terlalu merepotkan dengan koneksi jaringan pada saat dalam game padahal jaringan hp saya bagus.,1,negatif
"benerin tuh jaringannya,setiap main mro pasti jaringannya jadi burik gara gara ketemu player luar server indo,liat tuh HOK kalo main sama player luar server indo aja jaringan biasa aja + fps aja stabil,lah ini hadeh👎👎👎👎",1,negatif
"cari teman yang kocak ,gak seimbang, bot dimasukan ,pengalaman bermain yang buruk, pokoknya game burik , sebenernya seru tapi kocak cari temenya",1,negatif
"jangan sampai kalian download game ini karena game ini gabisa membikin stres hilang yang ada stres makin parah, dulu teman saya main game ini kalah trus sampai jadi odgj",1,negatif
"gajelassss banyak dark sistem,dikasi tim tolol semuaa,kasih hukuman lebih berat lah buat yang afk sama ngetroll",1,negatif
admin lag bet jaringannya padahal main HOK game lainya bagus cuma game lu yang lag jaringan sungguh perusak jaringan,3,netral
"sistem matchmaking game tidak seimbang, memaksakan matchmaking berhasil meskipun memberikan role pemain yang sama. misalnya ada 2 jungler. Menyebabkan permainan tidak optimal, dan ketidakseimbangan role pemain, sehingga harus ada salah satu yang mengalah, kalau tidak keduanya saling ngotot memilih role yang sama pula. game pun kalah. Saya muak dengan game ini!👎😡",1,negatif
"game nya bagus banget,gak nyesel download",5,positif
Saya mengeluh slmaa ini saya kesulitan untuk menaikan rank Karna selalu di berikan Mactching tidak seimbang terutama tim saya selalu lemah,2,negatif
game penurun iq penurun mood,1,negatif
TOLONG LAG BANGETTT,3,netral
hamburin kuota,1,negatif
gamenya aneh tiba tiba tadi kredit skore berkurang 11 padahal nga ngapain ngapain di laporan alesanya melakukan afk sama feed disengaja padahal saya tidak melakukan itu semua,1,negatif
kadang kalah terus,4,positif
sangat menyenangkan,5,positif
kadang-kadang juga sering kredit skor rendah tapi permainannya yang rang suka banget,5,positif
kak tolong dong cariin aku lagi download mobile legends-nya tapi kok tiba-tiba keluar sendiri terus belum ke install install padahal tadi tulisannya udah 30% loh kak tolong ya ini jangan dibikin begini lagi sekian dari saya Al Fatah rahmadiansyah nur Hidayat .,1,negatif
"update mu nyusahin,,,sok ngatur lane tapi buat emosiiiii, masa jadi belum milih lane yg cocok dipaksa duluan haru pilih lane...nyusahin taikkk",1,negatif
gem nya seru walau pun monton nya kadang gak adil,5,positif
"kalo ngasih musuh dan ngasih tim itu yg sepadan sih Moonton,parah lu maen rising di satuin sama epic, sedangkan gw lagi di honor,ngotak dikit lah",2,negatif
montoon plis lah jangan kasih tim gk bener jir,1,negatif
game tolol,1,negatif
game kontll,1,negatif
"semenjak update kmrn sering bgt sinyal ngelag pdhl sinyal nya 5 batang, ditambah matchmaking nya jelek, kebanyakan lose nya dikasih tim tolol mulu",1,negatif
"please, perbaiki sistem matchmaking game ini, saya sebagai solo player benar-benar merasa terbebani dengan player-player feeder, saya selalu dipasangkan dengan player yang tidak mengerti mekanik game ini seperti pemilihan Hero atau role yang ingin dipakai, please baca komentar orang orang mengenai masalah pada game anda, perbaiki lagi, pasangkan para pemain sesuai kemampuan mereka.",1,negatif
moontod,1,negatif
tolong di ubah lagi sistem matchmaking nya masa gw yang udh maen 10k macth di jumpain setim sama yang baru maen masi ratusan macth tolong dong monton walaupun rank nya sama tapi kan pengalaman nya beda dan skil nya juga beda masa di gabung gabungin,2,negatif
gemm pejohhhhh,1,negatif
"lumayan bagus game nya, tapi sering kebawa emosi juga kadang"" gara"" dapet tim ga jelas yang suka ngetrol",5,positif
"game kikir, matchmaking nya jelek👎",1,negatif
"game🐷🐶🦧, mana sih rumah moonton pengen ku pijak pala dia",1,negatif
"Ini surat cinta untuk moonton, ya. Selama saya bermain, kenapa harus sama tim gak jelas si anjg? saya main di bintang 26 tapi tetap stack terus di 26. udahmah pelit, game kapitalis, pelit, hama, gak adil dan sangat tidak adil. Ini sistemnya di sengaja atau gimana sih? males banget dah main game ini udah bertahun tahun tetap begini anjg",1,negatif
"jangan Download Game ini.Pemain solo kasih tim lol lawan pro,Sinyal ngangguan dari montoon sendiri,Bug semakin parah.",1,negatif
nonton tolong dong masa jaringan saya bagus sinyal bagus tapi gabisa gerak diem aja dan afk sampai saya kena kredit skor di katain tolong dong gamenya benerin dikit,1,negatif
"game busuk game rusak, benerin lah ga ngotak ngasih tim poke smua, mancing emosi bet ga ngotak cape gua baca ulasan, benerin game busuk mening HOK, SEKALI LAGI GAME HOK HONOR OF KING..",1,negatif
lol bnyak drak sistem capek klo main Solo ketemu dark sistem lol lol lol lol!!!!!!!!!!!!!!!!!!!!! capek gw ls,1,negatif
bgus,5,positif
"Star protect ga bisa dipakai sama sekali, ngelag tapi ga ada lag proteksinya, dikasih LS terus S35 ini. Perbaiki moonton. dilanjut s36 sangat sangat bejat",1,negatif
moonton jangan lah kikir,3,netral
Ml pliss lah jangan pelit. setiap ngedraw disetiap event ngak pernah dapat skin dari modal gacha.,5,positif
mlbb nya aneh masa dapet tim yang aneh enggk sesuai dari tadi main klah klah trus malah saya langsung pindah gem gara gara gem mlbb ny enggk jelas dan kurang menarik pemainnya aneh aneh jujur saya sampe enggk bisa naik naik rnk nya dari 1 minggu pokony kurang mohon kasih naik rnk nya ya 🙏 🙏 🙏,1,negatif
kasih menang lah woy,1,negatif
Kasih tim yg bener dikit tlol ytim,4,positif
koneksi nya jelek banget ..kebanyakan mikrin skin sih di banding ping yang stabil.. kalah sama game sbelah gak cuman skin mereka juga mkirin kualitas jaringan di in game .,1,negatif
banyak dark sistem+ banyak player fomo,1,negatif
game ini bukan hanya menguras otak tapi fisik juga..... main naik turun naik turun bintang nya lama2 capek juga ya,3,netral
game sampah ketemu nya sampah semua,1,negatif
waduh ini game tolong di perbaiki sistem mecth mecking ny masak iya maen di legend 1 ketemu epic 1 g adill bangett,2,negatif
"g jdi, knp ak klo main always ktmu tim g bner, ak maw mitik jg",1,negatif
dark sistem kebanyakan player jawa,1,negatif
game yg sangat sopan santun dan ramah,5,positif
"kenapa ya kok selalu di gabungin mulu sma bocil bocil, jadi susah naik rank nya, tolong di evaluasi moontonn",3,netral
game nya bagus kaya agus,5,positif
KALO NGASI TEAM YANG BENER DIKIT NGNTDDD,1,negatif
"Udah berkali-kali komen gak di respon,udah hilangin aja sistem komen di Aplikasi ini gak ada gunanya,trus banyakin noh player-player beban di dalam game.aneh-aneh mau menang lawan yang lain.",1,negatif
"gak ada otak kalo ngasih tim , perasaan MVP Mulu tapi dikasih tim gada otak... , yang adil lah bagusan game sebelah lama lama",1,negatif
game sampah,1,negatif
"masalah jaringan nya eror padahal wifi lancar lancar aja aku pake hp satu nya, maaf bintang satu dulu🙏",1,negatif
gamenya udah bagus cuma ya masalah di jaringan nya harap di perbaiki lagi untuk jaringan game nya biar lebih maju gamenya,1,negatif
Sip sip sipppppp sip,5,positif
Kembangkan terus biar lebih top,5,positif
Ampiang mitik den lai alah 7tahun den kajaann.. kini baru mitik den mantapp,5,positif
game ini sangat mudah dan seru 💯💯💯,5,positif
pelayer tidak ramah,1,negatif
bisa kali monton sekali kali kasih diamond ke player nya biar gak pindah game nih🗿🗿,5,positif
Lumayan,5,positif
bagusss🤍,5,positif
sayah heran kadang naek kadang turun padahal udah lama maen mobile legends,5,positif
"game tai, Nemu dark sistem mulu",1,negatif
"Hanya sebuah game moba yg penuh dengan kenangan dan cerita. moba yang menemani kita dikala Senang, sedih, bosan, semua terungkapkan dalam game. Pesan saya satu saja untuk moonton Dengarkan suara player dan jangan pernah membuat player tidak nyaman. Agar game moba ini bisa terus popular hingga ke masa depan.",5,positif
maaf aku beri bintang dua karena game nya banyak dark sytem,2,negatif
game nya gak seru karna aku kalau terus dan lawan nya jago banget aku gak mau main game ini lagi aku mau l pensiun,1,negatif
"game tolol, dapet tim gak pernah jelas",1,negatif
Aku suka game ini.!!!!,5,positif
sinyal bagus ngelekkk .burikk,1,negatif
thank you moonton game ni the best game vaforit ku,5,positif
"gamenya seru guys dan bisa membuat mu stress tim yang gak jelas gak solid mm nge buff mendapatkan tim tolol dark sistem semua memiliki rank emas tapi lost yaitu game ini, kalian wajib mendownloadnya guys",1,negatif
"game bujangg , kalah teris",1,negatif
"monton gimana sih mau offline,mau online tetap dapet tim computer game gak jelas.Lose streak mulu gua",1,negatif
"SERINGG NGEBUG TIBA-TIBA MEMBUAT TIDAK NYAMAN PADAHAL JARINGAN LANCAR AWAL, TIBA-TIBA PING MERAH HIJAU KUNING, KURANGI DRK SISTEMNYA!!!!!!!!!!!!!!!!!!!!!!",4,positif
katanya mau colab sama Naruto mana,1,negatif
di kasi dark sistem terus,1,negatif
"game lucu rebutan core, klo salah satu gk mau ngalah ntar dia pick Franco biar bisa tarik2 buff team sendiri, ini terjadi di tier glory loh coba bayangin game apa ini.. knp sih creep klo keluar Range darahnya harus balik lagi ini membuat nge troll makin gampang.. tolong di pikirkan kenyamanan bermain naikin bintang susah, eh ternyata next match nya di troll sia2 waktu dan tenaga.. kasian yg gk ikutan rebutan core kena imbasnya juga..",3,netral
game sialan ngasi tim gak jelas game lu bikin gw setres doang lu mikirlah ngasi tim beban gak selamanya kita bisa gendong beban kasi lah Tim yang bagus dikit,1,negatif
"aku spin neobeasts 10 kali draw pertama ga dapet apa"" cuma dapet printilan doang, parah bgt montoon, aku ga pernah dikasih hoki:')",1,negatif
game aneh jaringan bagus tapi malah merah trus padahal wifi lancar emng game ini doang yang bego ga niat bikin game kah oyot idiot,1,negatif
cocok buat sakit hati di tikung teman sendiri 🙂,5,positif
permainan nya sangat bagus,5,positif
apalahh gem nih leg mulu tiap mainn,1,negatif
rame banget,5,positif
bau busuknya nyengat,1,negatif
min jjr kecewa min mulai dari delat jaringan jelas jelas pakai wifi & data + setiap main slalu dapat tim yang mengecewakan ./(ngetrol .Tadi main pun Victory adalah dapat maniac 2 kali .setelah game selesai mengapa star tidak ada penambahan? .ml sllu saya update di bilang topup .saya bukan cuma punya 1 akun .skin lumayan .mengapa banyak sekali bug .makin di update bukanya makin jelas malah makin mengecewakan minus,1,negatif
entah kenapa saya tidak dapat memasuki match padahal jaringan lancar,1,negatif
no comen,5,positif
server lu perbaikin muntun sering tiba tiba ngeleg,2,negatif
AKU MAU WINSTREAK,5,positif
tidak terlalu enak untuk hp kentang,1,negatif
pwo 9,5,positif
kalah terus coba menang terus aku kasih bintang 5,1,negatif
game y waradala bgt,5,positif
game cacat anjjjj,1,negatif
game jembut bikin stress pemain,1,negatif
geme ini sangat lah tidak bagus karena kalau ada iklan sedikit langsung ulang dari awal dan aku kredit skor ku menurun,1,negatif
"sangat buruk,banyak team fight random yang ngaco. tidak sesuai",3,netral
"aku ga suka ya , mau win ngapain tiba tiba nge lag parah , padahal wifi di rumah sinyal nya kuat , di ganti ke data udah. ya emang baru kali ini sakit hati banget kehilangan satu bintang karna lag. ting dong sistemnya apaan bgt si",1,negatif
gamenya jelek,2,negatif
benerin itu sistem sinyal di game nya paketan gw masih banyak sinyal ijo 30 ms malah ngelah gajelas game aneh masa sinyal ijo ngelag,1,negatif
game nya seru banget kalian wajib donload,5,positif
