teks,skor,label
"gimana nya burik gak da kemajuan drag sistem terlalu banyak, bikin stres tidak mendukung buat kebahagiaan",1,negatif
Untuk saat ini mantaplah.,5,positif
hiburan,5,positif
bagus aku menyukai game ini.,5,positif
gak dikasi naik mitick,1,negatif
"montoon tolong perbaiki bug notifikasi mic/speaker on/off ketika mabar, krna sering kali mic/speaker mati sendiri contohnya pada saat di lobby, draft pick, apalagi ketika loading screen ketika mau masuk ke in game. saya dan cewe sy sering salah paham krna perkara mic yg sering off sendiri 🙏",3,netral
"Banyak bug game nya Analog gerak sendiri, layar map gerak sendiri, tidak bisa di klik apa apa di loby ataupun di ingame, tolong bug bug nya di perbaiki lagi",1,negatif
terakhir ni buat moonton kita sdh putuskan pindah Game... sumpah deh ngasih tim Gk jelas terus babi kalah dah moonton hilang semangat bermain👍,1,negatif
tolong dong ngasih tim yang bener saya kalah sudah 9x gara gara tim tidak solid,1,negatif
game ini sangat baik grafik mantap bosku,5,positif
karna setiap login pasti turun kredit skornya,1,negatif
sangat malas main karena mau mythic aja dikasih tim dark sistem/beban ku kasih bintang 1 saja,1,negatif
Bagus,5,positif
game ini pertarungan tapi seru buat aku,5,positif
Apk keren banget,5,positif
gamenya jadi gak jelas.... kebanyakan bug,1,negatif
game rusak,1,negatif
malas dikasih kalah Mulu gw KLO ku kasih bintang 5 kasih lawan bot dong pilih kasih amat,1,negatif
Game buruk,1,negatif
monton ajg tolong jangan banyak in drak sistem gua dari malam sampe pagi cuman naek 1 bintang udh muak ngeliat player laen,1,negatif
bagus,5,positif
Ok baik lh,1,negatif
banyak dark sistem montonn,1,negatif
saya Sangat menyukai game inj,5,positif
seru,5,positif
gamenye luar biasa bisa berlimaaa saya kasih rating 5,5,positif
"saya kasih bintang 2 karna setiap saya main selalu kalah, dan susah naikin rank",2,negatif
game burik gabisa dijalanin padahal ga ngpa ngapa,1,negatif
sebagai pembuat game. wajib menbuat player senang contoh nya kasih meneng jangan nak kasih kalah je orang bermain game menghilang kan stress ini malah tambah stress jadi tolong ya monton kasih player menang supaya hilang stress mereka ya monton,3,netral
ini seru sekali tapi saya masih classic tapi mau rank,5,positif
mohon di optimalkan kalo sudah ws jangan di sengajakan untuk lag tiba tiba,3,netral
"game rusak, komposisi tim gak pernah adil. ga rekomendasi ini game.",1,negatif
"moonton kasi lawan yg sebanding dongg, jangan kasi dark sistem muluu",1,negatif
game memang seru tapi banyak drak sistem nya,3,netral
gem ini sangat tidak cocok karena tim ya di kasih darsistem BR naik turun naik turun Sampek HP saya Sampek hancur karena Mai ML kesel kalah kerus mem baha ya kan sama anak anak yang Ram 4,1,negatif
lumayan gamenya itu seru Kolok punya banyak teman,4,positif
napa kau suka kasih tim yg tolol sih moonton,2,negatif
game nya sih bagus dari segi grafis hero dan skinnya tapi tolonglah MONNTON kasih lawan tu yang lemah lah jangan setiap kali saya login dikasih lawan kuat melulu gimana saya gak afk coba terus sekarang kredit skor saya 90 ini gara gara kau MONNTON ngasih aku lawan kuat terus😤😡😤😡😤😤,4,positif
sering lag saat war padahal ping dibawah 60ms masing aja ngelag,1,negatif
game nya baguss banget dan sery bisa mabar juga cuma kalau kalah rank rank nya turun tolong moonton di update biar ha kalah rank biar makin seruu😉,4,positif
"lama kelamaan game nya hancur. sinyal tiba"" hilang pas war tiba"" ngelag game apa ini sekarang",1,negatif
bagus,5,positif
"Udah bagus, tinggal bagi bagi diamond aja",5,positif
sangat seru dan menyenangkan aku suka,5,positif
game bagus,5,positif
haha lucu permainan mu moonton😄💔,1,negatif
"Kenapa pas udah kalah 4 atau 5 kali berturut turut , pas mau main lagi , Moonton malah kasih tim bagus yaa🤣",5,positif
dapet tim ga bener terus di-rank,1,negatif
👍,5,positif
sekarang udah GK bisa ganti akun pke akun moonton lagi erorr,5,positif
makin hari makin bosan main ml ketemu dark system trus,1,negatif
moton tolol,1,negatif
gamenya bagus banget ya tapi tolong moontoon cuman jelek dikit sinyalnya langsung merah mana menghubungi ulang lagi jadi kurangin yaa gara-gara sinyal jelek dikit kena pelanggaran,4,positif
game ini sangat keren sampai aku sering ngajak temen buat main bareng loh,5,positif
sangat menghibur saat win streak,5,positif
seru mantap,5,positif
team ga imbang,1,negatif
"tolong klau kami sdh matimatian push rank dkasih jga tim yg bgus, ini malah dkasih tim yg gk jlas. klau gak ada prubahan bsa2 kmi mncari prmainan lain yg lbih memanjakan.",3,netral
eh moonton itu kenapa setiap main jaringannya kaya gitu mulu si kan gua jadi harus ngulang yang akhirnya berujung gua kalah,1,negatif
game nya bagus aku suka main ini aku suka pakai dirot karakter vaforit ku,5,positif
plis monton mb ml du buat murah datanya juga kecilin biar saya bisa main,5,positif
bagus,5,positif
"kalah,menang,kalah,menang rank gak ada hasil langsung saya hapus",1,negatif
game yang di mainin seluruh orang indo,5,positif
thaiiikkk luuu developer memhek,1,negatif
bagus sih tapi tolong kalo dapet tim dikasi yang imbang. tapi kalo soal game bagus banget soal ny dari kecil dah maen btw skin gara nya gratis kah?,5,positif
Menyenangkan,5,positif
"makin ke sini kok dapat tim enggak jelas, ngebug nya parah banget,dan sinyal juga tiba2 merah terus keluar sendiri pdahal sinyal bagus",1,negatif
game nya seru setiap hari aku main terus-menerus sampai lupa makan aku suka hero selena,5,positif
akusuka baget permainannya,5,positif
"cukup kecewa, karena sekarang vitur Highlight videonya dihilangkan",2,negatif
tim nya gaada yng bener,1,negatif
why suddenly can't I log in even though I already know how to play KLENG,3,netral
bagus,5,positif
"gamenya seru tapi moonton tolong lah kasih tim yang bener, gua capee ls 6× menang 3× doang, nguawur loh, terus loh kasih lawan yang seimbang, jangan kasih abang abang-an ex imo, glory. guaa muakk, Terima kasih sudah mendengarkan yappingan ku 🙏🏻",5,positif
Sangat membantu untuk kegabutan,5,positif
jaringan gw dah bagus tapi pas main ngelag ngelag kunyukkk knp woiii,1,negatif
"game aneh, suka error tiba tiba gabisa gerak (lag) padahal jaringan enak,pas login ulang malah ga masuk ke pertandingannya lagi",1,negatif
kadang suka bug plis la moonton yg chit² tu jgn d masukin ke game sumpah cape kali kami😭,5,positif
game aneh signal gw bagus di ingame mlah merah lol,5,positif
sinyal Bagus Tapi Lag Parah. Bapuk Bapuk.,2,negatif
"oi lah monton, ngasih team yg bener lu, gk jelas banget ngasih team, yg adil lah monton, setiap hari gua dapet nya draks sistem trs, minimal adil, event udh bagus hasih team gk jelas, dan fitur video pundurin di bisain lah",1,negatif
"punyaku di hapus gara"" capek main loust trik terus padahal aku masih epic,sekarang jadi pengen main honor",3,netral
karna dikasih musuh bot,5,positif
mainnya kalah terus di kasih musuh pro terus kalo teman bot semua,1,negatif
menang jkala Mulu baru kualitas rendah rating satu ajah biar bisa di perbaiki ulang,1,negatif
"There are too many dark systems, what's wrong with Moonton's dark system? You're always stingy",3,netral
jelek,1,negatif
Kadang ping ngejump,1,negatif
"Game yang bagus, tapi terkadang tiba tiba game nya ngebug/ngelag sendiri yang membuat saya tidak nyaman untuk bermain.. tolong ya moonton kalau lag nya emang udah dari game nya tolong di perbaiki.",4,positif
*game nya enak banget dimainin ditambah ada skin baru,5,positif
game ini sangat seru untuk dimainkan dan mempunyai banyak hal yang menarik yang membuat saya tertarik untuk memainkannya,5,positif
GAME GAJELASS,1,negatif
gem nya bagus tapi cheater banyak berkeliaran di advance server karna aing lagi main di advance,5,positif
sebelum nya saya tidak sukak sama ml ternyata kalau sudah mengerti seru banget jadi nagih main nya 😇,5,positif
bagus sekali gemnya,5,positif
Tapi kenapa aku di kasi tim darsistem,5,positif
Karena Dibandingkan gam Mobo lainya ini lebih bagus moba mlbb karena seru banget,5,positif
sangat bagus,5,positif
Dark sistem . sering terjadi . mementingkan orng2 yang suka top up . mreka di satukan jadi lebih kuat ga seimbang,3,netral
game bagus tapi komunitas player buruk.,3,netral
dapat gak bisa main hero. gak sadar diri lagi,2,negatif
jngan di download percuma hanya menguntungkan pemain tg top up sementara Sejago lu main akan dipasangkan dengan pemain nop gw membuktikan 5 musim ini selalu ke ramk mytcic tpi secara game play cuma bisa ngelus Dada sambil istighfar karena pemain f2p akan selalu dirugikan...,1,negatif
gamenya bagus tapi bosenin,5,positif
apaan si montoon kalah Mulu sebagai user solo dikasih tim bantu kagak lo streak pula terus kalo di rank mitik,1,negatif
permainan gampang dan bisa mode offline,4,positif
kebanyakan bocil RW sama sistem nya draft nya yang masih g jelas,1,negatif
gg semoga gw winstreak kerena udh di kasih bintang,5,positif
kenapa ko monton sistem nya gitu kita itu main ml bela2in sampai pagi tapi kecewa berat bukannya naik mlh merosot terus turun karena satu kali menang lima kali KLH dpt team terburuk apa di sengaja bikin sistem seperti itu tolong hargai perjuangan orang coba di perbaiki jadi mals main buang2 waktu aj tapi tak dihargai dgn sistem begitu hilangkan drak sistem lah klw bisa monton makin parah ini mah game sistemnya bikin orang streeessss naik turun bintang kyk ntod g ada ras rasan bikin kecewa camkn,5,positif
Saya menyukai game ini,5,positif
"game error dikit"" lag",1,negatif
"GAME RUSAK, MASA MAU MAIN MNTAL MULU PADAHAL JARINGAN BAGUS SKOR KREDIT GUA SAMPE ABIS TOL",1,negatif
game rusak banyak pemain bocah kurang kurangin dark sistem nya,3,netral
"Monton Ganteng Lama""Gue main Ml Bisa Gila Ni TOLONG PLAYER YG MELANGAR ATURAN MAIN KALAU DI RIPOTR KASIH SANSI YG BERAT",1,negatif
"saya menyukai nyaa, saya memakai odet, nana, miya, layla, sangat seruuu!!!",5,positif
GAME STRESS ANJ KASI TIM YANG BENER LAH ANJ LOLOT,1,negatif
"aku suka game bagong ini,dan para player sangat ramah sekali",1,negatif
"Gamenya kenapa ya? jaringannya ngelek terusss,, dapat temen ketika solo rank atau trio selalu aja dapat temen yg asal2an,, pick asal2an, mainnya asal2an apakah ini memang disetting oleh moonton supaya gamenya dimainin terus sama orang,, sebab ada rasa penasaran terus untuk mainnya?? saran jangan download lah kalau bisa.. game jelek ini..",1,negatif
"game nya pelit udah berkali kali gacha gak dapet apa apa, udah itu gamenya banyak dark sistem lagi bikin game males untuk dimainin",2,negatif
"Moonton keren,ngasi tim PAOK,ngasi musuh kek X imo semua",1,negatif
mlbb kontoll,1,negatif
game rusak automatching nya gak jelas nyesel gua top up mahal mahal. game tolol,1,negatif
game anj banyak kali dark sistem nya,1,negatif
suka ml,5,positif
bagus gamesnya bisa menghilangkan stres,5,positif
"kalo bisa bahagi tim kasi merata skil nya, trol sana sini buat capek bermain, menang 2 kali kalah 4 kali, perkara tim egois jadi kalo ads yg kasi laporan di dalam game nya, mohon langsung di band saja akun nya beberapa hari, supaya dia belajar ga bermain nyusahin orang",2,negatif
game bikin stres naik turun naik turun cape gua,1,negatif
game cacat dapet tim dark system terus,1,negatif
matchmaking buruk sekali....,1,negatif
"sistem matchmaking nya tolong diperbaiki, masa rank glory ktemu sama poke mentok honor, minimal ngasih tim yang masih punya otak, sistem matchmaking nya ngasal",1,negatif
mending pindh ke hok disana banyak event skin dn Hero lebih hd permainan lebih adil Gak pay to win ayo segera pindah hok lebih support sistem untuk mental gak toxic gak drama dark sistem developer nya mendengar kan player gak kaya disini liat aja koment rate aja gak di peduliin abis rising gw uninstall ni game,1,negatif
apaan msih ada aja player yg suka ngettroll tolong lah moonton woy malah asik geme hok dari ini gua jdi kecawa SMA looo moonton,1,negatif
senang,5,positif
gak guna even bang bang cart ny.. ap ke untungan ny.. norak x bah... Mala bikin memperlambat aj yg ad ny.. kala Lo sama games sebelah... wkwkkwkwwk di perbaiki lagi ya setiap ad event itu..,2,negatif
"GAME PALING PANTEKKK YG PERNAH DI MAINKAN YA GAME TAIK INI, GAK PERNAH ADIL SAMA SEKALI KALO SAMA PLAYERNYA, PASTI TIAP MAIN SOLO KETEMU DUO, TRIO ITUPUN DARK SISTEM, GILIRAN TIM LAWAN UDAH KAYAK LAGI TURNAMEN!!!!!",1,negatif
game aneh,1,negatif
UNINSTALL PENSIUN UDAH GAK MENARIK,1,negatif
untuk bermain solo jangan download. game ini susah untuk naik level. saya sudah mencobanya selama 1 tahun. waktu kalian akan sia sia. jika ingin bermain dengan menyenangkan ambillah game sebelah. dan sekarang saya tidak lagi bermain game ini. terlalu membuat saya kecewa karena penurunan level bintang yang sangat signifikan dalam satu hari . sedangkan untuk menaikkan bintang butuh beberapa hari bahkan Minggu.,1,negatif
GAME YANG SANGAT BIKIN HATI SELALU GEMBIRA..!!!,5,positif
gem yg seru tapi kadang ada derk sitem,5,positif
"jaringan bagus tapi kadang loncat ping nya, masalahnya bukan saya saja yang mengalami hal semacam ini, tidak seperti game sebelah jaringan stabil",1,negatif
game anjg,1,negatif
bagus,1,negatif
"Daripada banyain skin gratis, mending masalah macth, atau ga sinyalnya dah. Aku make wifi/paketan di apk sebelah ga ping, tapi di ml gila sampe 200ms",1,negatif
"parah sekarang magic ches, udah jelek parah gk seperti dulu, sekarang modal kartu doang udah auto win, bukan lagi modal skil tapi modal kartu, d aduin sama hero gold pun tetap kalah, parah², minimal buat game tuh jgn radar² tolol, buat kartu magic pub masuk akal, jgn modal beruntung org udah auto win, bikin rusak aja",1,negatif
game isinya dreksistem semua burik,1,negatif
selalu di kasi lose strek terus win lose selalu di kasi tim yang ga seimbang jangan download ga cocok ni,5,positif
Mantap mantap,5,positif
tolong diperbaiki game ini suka hilang jaringan tiba tiba,1,negatif
bang bang card hapus aja menggangu banget soal nya,3,netral
"game burik musuh sama tim gk sepadan banyak ceater juga tolong ilangi ceater dan tim pun burik""",1,negatif
"setiap main rank selalu mendapatkan tim beban, walaupun di ajukan tetap saja dapat tim yang jelek, terkadang di satukan dengan tim yang bermain party..",2,negatif
game k*n*o*,1,negatif
"gak jelas, ketika draft pick selalu bertabrakan role nya",1,negatif
"menang, kalah, menang, kalah, mrnang, kalah.... game tolol",1,negatif
woi Lo mau gimana ton masa temen ku bot musuhnya GG su apalah gak jelas pilih kasih monton emang banyak yg GG tapi jangan kasih musuh yang GG malah temen ku bot jangan gitu lah ton,2,negatif
"kapan tutup server?... udah muak sama matchmaking yang busuk, tidak ramah buat player solo. mending tutup server aja udah.",1,negatif
menyala,1,negatif
Game busuk,1,negatif
banyak dark sistem Mendi hapus aja main ff aja enak,1,negatif
tolonglah moontonn hupus sistem kartu card nyh. animasinyh lamaa bikin kslll ajgg,1,negatif
"GAME APA SIH INI !!!! BUKAN NGILANGIN STRES, MALAH BIKIN EDAN !!!! MENDING MAIN GAME LAST WAR DI WC BERSAMA DYLAND PROS",1,negatif
game yg tidak membosan kan saya sudah sangat lama memain kan nyaa dan tidak pernah bosan untuk memainkan game ini,5,positif
"untuk ke depan perbaiki, masa saya nekan skill ama retri gak ketelen tolong tanggapi pendapat saya",5,positif
Fitur Pick Role nya Segera Rilis,4,positif
istimewa,5,positif
suka,5,positif
"GAME RUSAK, GAME GAJELAS, NGASIH TIM SELALU GA SEIMBANG, GAME PALING RUSAK DI PLAYSTORE, GAME PEMBODOHAN, GAME GA BERGUNA, GAME SEMUA SISTEMNYA BURUK, sistem rusak, yang marn manusia² TOLOL,",1,negatif
gem sangat tidak adil,1,negatif
game yg paling aku suka,5,positif
moonton coba dipikir dulu cari lawan nya... masak bisa ketemu lawan immortal.. dan teman solo dark sistem... mohon jangan kasih lawan asal-asalan.. dasar montoon gak jelas.. gue full MVP kalah.. ketemu lawan immortal terus.. gue aja belum glory..,1,negatif
GAME RUSAK!!!!!!! SINGKAT PADAT GAME RUSAK,1,negatif
dikasih tim bot Mulu montoon kocak,1,negatif
"setiap main rank pasti bug,bikin jengkel mainnya",1,negatif
huhh jaringan sering loskonek mungkin saya akan pindah ke gem sebelah udah ga mood main mlb lagi sekarang ...,5,positif
Game ini membuat anak indonesia menjadi GOBLOG.,1,negatif
sangat suka,5,positif
"draft picknya kacau,musuh sama tim sendiri beda banget skilnya",1,negatif
sangat bagus,5,positif
"game gak ngotak, dikasih tim yg gabisa main lucu produk dipikir mrk senang apa",2,negatif
Permainan yang 2 hari gak pernah di kasih menang... saya pingin tahu mana admin ml ini.. sebar di medsos aja 2 bulan di epik 3 terus tanpa ada naek,1,negatif
"sinyal bagus, tp terkadang pas main ngelag,",3,netral
gak adil ini monton main rank di kasih teman habitat asli badak sedang kan musu mantan glori saran gu jangan main game ini,1,negatif
Sering kasih drak sistem di kasih menag 1 kali habis itu di kasih derak sistem 8kali ngtak lah monton,1,negatif
woi kasih tim yg bener dikit napa gaje banget ni gane giliran musuh dikasih yg bagus mentang mentang game bagus pntk la,1,negatif
